country,date,daily_vaccinations,people_vaccinated,people_fully_vaccinated,people_unvaccinated,new_people_vaccinated,new_people_fully_vaccinated,daily_occupancy_icu
Africa,2020-12-25,0.0,3145776.0,19629346.0,1393645302.1643836,0.0,0.0,
Africa,2020-12-26,0.0,3145776.0,19629346.0,1393735526.589041,0.0,0.0,
Africa,2020-12-27,0.0,3145776.0,19629346.0,1393825751.0136986,0.0,0.0,
Africa,2020-12-28,0.0,3145776.0,19629346.0,1393915975.4383562,0.0,0.0,
Africa,2020-12-29,0.0,3145776.0,19629346.0,1394006199.8630135,0.0,0.0,
Africa,2020-12-30,0.0,3145776.0,19629346.0,1394096424.287671,0.0,0.0,
Africa,2020-12-31,0.0,3145776.0,19629346.0,1394186648.712329,0.0,0.0,
Africa,2021-01-01,0.0,3145776.0,19629346.0,1394276873.1369865,0.0,0.0,
Africa,2021-01-02,0.0,3145776.0,19629346.0,1394367097.5616438,0.0,0.0,
Africa,2021-01-03,0.0,3145776.0,19629346.0,1394457321.9863014,0.0,0.0,
Africa,2021-01-04,0.0,3145776.0,19629346.0,1394547546.410959,0.0,0.0,
Africa,2021-01-05,0.0,3145776.0,19629346.0,1394637770.8356164,0.0,0.0,
Africa,2021-01-06,0.0,3145776.0,19629346.0,1394727995.260274,0.0,0.0,
Africa,2021-01-07,0.0,3145776.0,19629346.0,1394818219.6849315,0.0,0.0,
Africa,2021-01-08,0.0,3145776.0,19629346.0,1394908444.109589,0.0,0.0,
Africa,2021-01-09,0.0,3145776.0,19629346.0,1394998668.5342467,0.0,0.0,
Africa,2021-01-10,500.0,3146276.0,19629346.0,1395088392.958904,500.0,0.0,
Africa,2021-01-11,500.0,3146776.0,19629346.0,1395178117.3835616,500.0,0.0,
Africa,2021-01-12,500.0,3147276.0,19629346.0,1395267841.8082192,500.0,0.0,
Africa,2021-01-13,500.0,3147776.0,19629346.0,1395357566.2328768,500.0,0.0,
Africa,2021-01-14,1000.0,3148776.0,19629346.0,1395446790.6575344,1000.0,0.0,
Africa,2021-01-15,1000.0,3149776.0,19629346.0,1395536015.0821917,1000.0,0.0,
Africa,2021-01-16,3000.0,3152776.0,19629346.0,1395623239.5068493,3000.0,0.0,
Africa,2021-01-17,1325.333333333334,3154101.333333333,19629346.0,1395712138.5981736,1325.333333333023,0.0,
Africa,2021-01-18,1325.333333333332,3155426.6666666665,19629346.0,1395801037.6894977,1325.3333333334886,0.0,
Africa,2021-01-19,1325.333333333334,3156752.0,19629346.0,1395889936.7808218,1325.3333333334886,0.0,
Africa,2021-01-20,2187.0,3158939.0,19629346.0,1395977974.2054794,2187.0,0.0,
Africa,2021-01-21,1863.5,3160802.5,19629346.0,1396066335.130137,1863.5,0.0,
Africa,2021-01-22,1863.5,3162666.0,19629346.0,1396154696.0547943,1863.5,0.0,
Africa,2021-01-23,1463.0,3164129.0,19629346.0,1396243457.479452,1463.0,0.0,
Africa,2021-01-24,768.0,3164897.0,19629346.0,1396332913.9041097,768.0,0.0,
Africa,2021-01-25,987.1666666666666,3165884.166666667,19629346.0,1396422151.1621003,987.1666666669771,0.0,
Africa,2021-01-26,3071.7380952380954,3168955.904761905,19629346.0,1396509303.8486629,3071.7380952378735,0.0,
Africa,2021-01-27,3123.7380952380954,3172079.6428571427,19629346.0,1396596404.5352252,3123.7380952378735,0.0,
Africa,2021-01-28,3440.7380952380954,3175520.380952381,19629346.0,1396683188.2217877,3440.738095238339,0.0,
Africa,2021-01-29,47330.73809523809,3177851.119047619,19629346.0,1396771081.9083495,2330.7380952378735,0.0,
Africa,2021-01-30,46684.73809523809,3179535.8571428573,19629346.0,1396859621.5949118,1684.7380952383392,0.0,
Africa,2021-01-31,44098.69642857143,3187634.5535714286,19629346.0,1396941747.3231409,8098.696428571362,0.0,
Africa,2021-02-01,82179.69642857143,3195733.25,19629346.0,1397023873.05137,8098.696428571362,0.0,
Africa,2021-02-02,65305.375,3203828.625,19629346.0,1397106002.1010275,8095.375,0.0,
Africa,2021-02-03,58805.375,3211522.0,19629351.0,1397188533.1506848,7693.375,5.0,
Africa,2021-02-04,50984.708333333336,3218654.708333333,19629878.0,1397271624.8670092,7132.708333333023,527.0,
Africa,2021-02-05,64171.70833333333,3225787.4166666665,19630405.0,1397354716.5833333,7132.708333333489,527.0,
Africa,2021-02-06,63390.708333333336,3232920.125,19630932.0,1397437808.2996576,7132.708333333489,527.0,
Africa,2021-02-07,51316.375,3239948.0,19632129.0,1397521004.8493152,7027.875,1197.0,
Africa,2021-02-08,51316.375,3246975.875,19633326.0,1397604201.3989725,7027.875,1197.0,
Africa,2021-02-09,74726.375,3253950.25,19636046.0,1397687451.44863,6974.375,2720.0,
Africa,2021-02-10,141538.375,3260918.625,19639681.0,1397770707.4982877,6968.375,3635.0,
Africa,2021-02-11,119925.375,3268110.0,19643213.0,1397853740.5479453,7191.375,3532.0,
Africa,2021-02-12,265830.875,3276998.875,19643370.0,1397935076.0976028,8888.875,157.0,
Africa,2021-02-13,285481.875,3285887.75,19643527.0,1398016411.6472602,8888.875,157.0,
Africa,2021-02-14,167375.875,3292857.625,19644657.0,1398099666.1969178,6969.875,1130.0,
Africa,2021-02-15,167375.875,3299827.5,19645787.0,1398182920.7465754,6969.875,1130.0,
Africa,2021-02-16,209955.15277777775,3310969.652777778,19647522.0,1398262003.0184553,11142.152777777985,1735.0,
Africa,2021-02-17,190469.15277777775,3323258.8055555555,19649988.0,1398339938.290335,12289.152777777519,2466.0,
Africa,2021-02-18,169325.1884920635,3339320.994047619,19652271.0,1398414100.5265002,16062.188492063433,2283.0,
Africa,2021-02-19,149640.1884920635,3359000.1825396824,19657469.0,1398484645.7626655,19679.188492063433,5198.0,
Africa,2021-02-20,136385.32036019536,3482794.0193833946,19669968.0,1398451076.3504796,123793.83684371226,12499.0,
Africa,2021-02-21,95673.32036019536,3569389.356227106,19680037.5,1398454705.4382937,86595.33684371132,10069.5,
Africa,2021-02-22,101546.82036019536,3660967.693070818,19693694.5,1398453351.5261073,91578.33684371226,13657.0,
Africa,2021-02-23,137374.82036019536,3785904.52991453,19711406.0,1398418639.113921,124936.83684371179,17711.5,
Africa,2021-02-24,332461.32036019536,4108235.866758242,19727047.5,1398186532.2017348,322331.3368437118,15641.5,
Africa,2021-02-25,313843.32036019536,4411711.203601954,19744271.0,1397973281.2895489,303475.3368437118,17223.5,
Africa,2021-02-26,277596.32036019536,4632499.040445666,19808098.0,1397842717.8773627,220787.83684371226,63827.0,
Africa,2021-02-27,219342.32036019536,4782374.877289377,19877237.0,1397783066.4651763,149875.83684371132,69139.0,
Africa,2021-02-28,142717.3203601954,4885232.214133089,19916338.5,1397770433.5529902,102857.33684371226,39101.5,
Africa,2021-03-01,148404.3203601953,4993776.550976801,19954736.0,1397752113.640804,108544.33684371132,38397.5,
Africa,2021-03-02,224247.348931624,5152978.416391942,20018789.0,1397683136.2000463,159201.865415141,64053.0,
Africa,2021-03-03,233985.34893162397,5315963.281807082,20093340.0,1397610375.7592888,162984.86541514006,74551.0,
Africa,2021-03-04,208947.34893162397,5468567.147222222,20154160.0,1397547996.318531,152603.86541514006,60820.0,
Africa,2021-03-05,227943.5383255633,5605131.452031302,20249707.75,1397501656.4383795,136564.30480908044,95547.75,
Africa,2021-03-06,263867.76054778555,5785529.979062605,20330587.5,1397411482.336006,180398.52703130245,80879.75,
Africa,2021-03-07,162401.66054778555,5907257.906093907,20367412.75,1397379978.8336322,121727.9270313019,36825.25,
Africa,2021-03-08,144364.49388111886,6010948.6664585415,20404238.0,1397366512.497925,103690.76036463492,36825.25,
Africa,2021-03-09,232746.91530969032,6173787.598251749,20475376.5,1397293897.9907892,162838.9317932073,71138.5,
Africa,2021-03-10,331748.9541760871,6364229.568911351,20634534.0,1397193680.4447873,190441.97065960243,159157.5,
Africa,2021-03-11,274066.74263762555,6516366.828032494,20761608.0,1397131767.6103237,152137.25912114233,127074.0,
Africa,2021-03-12,395013.4926376256,6654416.337153636,21021790.5,1397083942.52586,138049.50912114233,260182.5,
Africa,2021-03-13,379899.1593042922,6783452.512941444,21269000.0,1397045130.77473,129036.17578780837,247209.5,
Africa,2021-03-14,224939.7593042921,6856441.288729254,21418073.0,1397062366.4235995,72988.77578780986,149073.0,
Africa,2021-03-15,278753.94869823166,6983244.253911002,21567146.0,1397025787.8830752,126802.96518174745,149073.0,
Africa,2021-03-16,319415.1323201652,7105069.236048017,21770286.666666668,1396994187.325596,121824.98213701509,203140.6666666679,
Africa,2021-03-17,276357.1323201653,7222151.602800416,21936705.948717948,1396967329.383501,117082.36675239913,166419.28205128014,
Africa,2021-03-18,242601.96565349848,7342430.302886149,22063908.96533713,1396937275.1080728,120278.70008573309,127203.01661918312,
Africa,2021-03-19,248449.1704154033,7467888.360114738,22188610.11528965,1396902041.4755015,125458.05722858943,124701.14995251969,
Africa,2021-03-20,196667.1704154033,7590894.667343329,22263320.265242163,1396869259.5929306,123006.30722859036,74710.14995251223,
Africa,2021-03-21,163217.17041540335,7704801.97457192,22313679.415194683,1396845576.7103596,113907.3072285913,50359.149952519685,
Africa,2021-03-22,162934.67041540323,7818146.78180051,22364318.5651472,1396822456.3277886,113344.80722859036,50639.14995251596,
Africa,2021-03-23,216929.4005741336,7955203.31918783,22445240.715099715,1396775624.2150588,137056.53738731984,80922.14995251596,
Africa,2021-03-24,450140.7005741336,8148110.84157515,22715253.805052232,1396672941.117329,192907.52238732018,270013.0899525173,
Africa,2021-03-25,419073.6976262876,8336496.010674489,22957319.510651007,1396574780.3728871,188385.16909933835,242065.7055987753,
Africa,2021-03-26,365014.0356133007,8535485.098713221,23133289.349583115,1396466015.709506,198989.0880387323,175969.83893210813,
Africa,2021-03-27,290997.9022799672,8721611.05341862,23237836.188515224,1396370114.179458,186125.95470539853,104546.83893210813,
Africa,2021-03-28,244175.9590981492,8898542.5649422,23308182.52744733,1396283407.0925922,176931.51152358018,70346.33893210813,
Africa,2021-03-29,256019.7766420088,9088749.89400964,23377096.86637944,1396183424.188182,190207.3290674407,68914.33893210813,
Africa,2021-03-30,337855.62902296113,9311650.857509317,23503165.423260268,1396050747.64934,222900.96349967644,126068.556880828,
Africa,2021-03-31,338073.96235629445,9537045.821008991,23627087.313474428,1395915577.110498,225394.96349967457,123921.89021416008,
Africa,2021-04-01,356489.5369594692,9790570.498397555,23730935.1179743,1395752276.8577669,253524.67738856375,103847.80449987203,
Africa,2021-04-02,258209.93219756428,9964909.471024215,23811132.222474176,1395668162.3097975,174338.97262666002,80197.1044998765,
Africa,2021-04-03,236712.13100708817,10142836.642460397,23866243.32697405,1395580459.563019,177927.1714361813,55111.104499872774,
Africa,2021-04-04,211545.8643404214,10317442.547229912,23899509.43147392,1395496078.082907,174605.90476951562,33266.10449986905,
Africa,2021-04-05,209615.7643404216,10489576.85199943,23932952.5359738,1395414168.202795,172134.30476951785,33443.104499880224,
Africa,2021-04-06,277641.25921221625,10715948.65164074,23979113.64047367,1395278020.8278117,226371.7996413093,46161.104499872774,
Africa,2021-04-07,288316.775878883,10947201.817948718,24041408.694973547,1395136992.086161,231253.16630797833,62295.054499875754,
Africa,2021-04-08,346379.5437360259,11247178.912828123,24089508.160187703,1394927239.4159389,299977.0948794056,48099.465214155614,
Africa,2021-04-09,284251.6742555065,11494913.13822701,24127512.625401866,1394769729.6151977,247734.22539888695,38004.465214163065,
Africa,2021-04-10,280388.73506136704,11731053.273149708,24167310.241898075,1394623813.9049325,236140.13492269814,39797.616496209055,
Africa,2021-04-11,227666.333779316,11935700.956790352,24186820.90839429,1394509390.6459494,204647.68364064395,19510.666496213526,
Africa,2021-04-12,247341.32544598277,12170415.132097663,24195940.074890494,1394364900.8952994,234714.17530731112,9119.166496206075,
Africa,2021-04-13,253143.36255005497,12409353.344509048,24207881.741386708,1394216187.1075456,238938.21241138503,11941.666496213526,
Africa,2021-04-14,287735.62921672146,12674050.490253763,24226189.40788292,1394041714.3864586,264697.1457447149,18307.666496213526,
Africa,2021-04-15,273199.2244548169,12925825.13123658,24244102.67437913,1393880164.1701334,251774.640982816,17913.266496207565,
Africa,2021-04-16,294535.5200897377,13197071.826187646,24263605.182542007,1393699141.89984,271246.69495106675,19502.508162878454,
Africa,2021-04-17,284749.6081849756,13459817.775900615,24281822.524038214,1393526620.3747842,262745.94971296936,18217.34149620682,
Africa,2021-04-18,218146.0709383044,13659893.9501851,24296291.35444796,1393416768.6251574,200076.17428448424,14468.830409746617,
Africa,2021-04-19,223782.684358218,13853152.856937114,24311983.018191025,1393313734.1430628,193258.90675201453,15691.663743063807,
Africa,2021-04-20,242221.1502673092,14062239.22959822,24330285.681934096,1393194872.1950593,209086.3726611063,18302.663743071258,
Africa,2021-04-21,265582.2336006422,14292144.18559266,24351130.845677163,1393055191.6637225,229904.95599444024,20845.163743067533,
Africa,2021-04-22,230605.72407683247,14490478.632063288,24368570.00942024,1392947081.6419091,198334.44647062756,17439.163743074983,
Africa,2021-04-23,228435.84074349952,14682979.86186725,24389672.50649664,1392844804.836763,192501.22980396263,21102.49707640335,
Africa,2021-04-24,217051.7276619384,14862408.218683133,24410348.23716377,1392755600.9046044,179428.35681588203,20675.73066712916,
Africa,2021-04-25,207257.32160133397,15036516.669438403,24426549.46783091,1392671716.878507,174108.4507552702,16201.230667140335,
Africa,2021-04-26,216141.09608505305,15218437.515730027,24443822.077445418,1392580020.4568727,181920.846291624,17272.609614506364,
Africa,2021-04-27,319880.25084695814,15488055.516783558,24477136.687059924,1392400626.8804767,269618.0010535307,33314.609614506364,
Africa,2021-04-28,422551.2508469583,15851892.517837089,24518903.296674427,1392127014.3040807,363837.0010535307,41766.60961450264,
Africa,2021-04-29,268836.729651487,16071879.365643864,24559874.871673547,1391997251.8809314,219986.84780677594,40971.57499912009,
Africa,2021-04-30,224178.9887012609,16260005.010961954,24588676.90821113,1391899350.660271,188125.64531808905,28802.036537583917,
Africa,2021-05-01,206185.4387012607,16432892.64437528,24605672.406653475,1391816687.4515152,172887.633413326,16995.498442344368,
Africa,2021-05-02,207571.95060602255,16589325.825407656,24637579.762238678,1391750478.69514,156433.18103237636,31907.355585202575,
Africa,2021-05-03,248962.6077488801,16787657.663582888,24668979.11782388,1391642371.2816226,198331.8381752316,31399.355585202575,
Africa,2021-05-04,415276.85774887976,17115041.585091453,24756509.640075747,1391405211.7847717,327383.92150856555,87530.52225186676,
Africa,2021-05-05,362291.85774887976,17408946.50660002,24813371.162327614,1391201531.2879207,293904.92150856555,56861.52225186676,
Africa,2021-05-06,325177.79586076783,17669002.141312048,24861652.159487903,1391031700.077866,260055.63471202925,48280.99716028944,
Africa,2021-05-07,650779.7958607683,18253018.77602408,24911574.1566482,1390537907.8678114,584016.634712033,49921.99716029689,
Africa,2021-05-08,311412.21252743463,18485665.07740277,24967272.90380849,1390395485.9910903,232646.3013786897,55698.74716028944,
Africa,2021-05-09,343943.4963498088,18774611.59203198,25011328.578683496,1390196763.9011188,288946.5146292113,44055.67487500608,
Africa,2021-05-10,345352.5915879045,19079845.49951834,25051737.003558505,1389981754.41829,305233.9074863568,40408.424875009805,
Africa,2021-05-11,470659.5805865869,19508324.696003377,25106974.12843351,1389643499.6464622,428479.19648503885,55237.124875005335,
Africa,2021-05-12,401216.30937446567,19842346.55309448,25184441.321490336,1389399702.2140288,334021.85709110275,77467.19305682555,
Africa,2021-05-13,284891.69914784696,20068314.22814499,25264244.767370798,1389263958.963636,225967.67505050823,79803.44588046148,
Africa,2021-05-14,274146.3471153263,20274620.026772738,25339100.2376415,1389147877.5896657,206305.79862774909,74855.47027070075,
Africa,2021-05-15,456097.3860877578,20620052.229034573,25441765.343250547,1388892669.8120613,345432.20226183534,102665.10560904816,
Africa,2021-05-16,408324.4527544244,20949695.364629734,25508593.58219293,1388653251.1011236,329643.13559516147,66828.23894238472,
Africa,2021-05-17,434799.34561156726,21298504.39308205,25582967.32113531,1388394666.4973288,348809.02845231444,74373.73894237727,
Africa,2021-05-18,654066.9789449002,21844198.038201023,25679724.07674436,1387939197.2768674,545693.6451189741,96756.7556090504,
Africa,2021-05-19,732990.8725641846,22387439.133898992,25872521.863628995,1387486180.605827,543241.0956979692,192797.7868846357,
Africa,2021-05-20,666409.1725641845,22892104.52959696,26037313.650513638,1387071739.6347866,504665.3956979662,164791.78688464314,
Africa,2021-05-21,653142.5058975175,23386199.92529493,26199408.7707316,1386667868.663746,494095.39569796994,162095.12021796033,
Africa,2021-05-22,471062.4011356131,23772427.269405592,26293583.259997196,1386371865.744293,386227.344110664,94174.48926559836,
Africa,2021-05-23,431778.7723477341,24117558.13624353,26391844.597747628,1386116959.3021126,345130.8668379374,98261.33775043115,
Africa,2021-05-24,482092.7723477344,24500538.16974814,26498163.2688314,1385824203.6932657,382980.033504609,106318.67108377069,
Africa,2021-05-25,854525.8355345475,25110490.460828494,26744993.938708045,1385304475.8268428,609952.2910803556,246830.66987664625,
Africa,2021-05-26,624136.97243931,25524595.99595648,26961690.00144183,1384980594.7163725,414105.5351279862,216696.06273378432,
Africa,2021-05-27,644840.6634649491,25964924.00672549,27172359.27956023,1384630491.1302607,440328.0107690096,210669.27811840177,
Africa,2021-05-28,604702.6634649511,26358763.517494496,27391808.057678632,1384326876.0441494,393839.51076900586,219448.77811840177,
Africa,2021-05-29,523919.66346495046,26670436.028263506,27612640.83579704,1384105427.958038,311672.5107690096,220832.77811840922,
Africa,2021-05-30,498994.330131616,26915454.78903251,27833213.030582104,1383950633.6219263,245018.76076900586,220572.19478506222,
Africa,2021-05-31,551753.1949964825,27245427.576828547,28047985.06320501,1383710885.258788,329972.7877960354,214772.0326229073,
Africa,2021-06-01,617778.2339457097,27599672.71921224,28325373.328658875,1383446864.5410616,354245.14238369465,277388.2654538639,
Africa,2021-06-02,625441.2225820732,27959446.95034052,28580253.029369146,1383177314.734591,359774.2311282791,254879.70071027055,
Africa,2021-06-03,702204.2841205349,28416526.631468803,28829305.674951214,1382810459.4781203,457079.6811282821,249052.6455820687,
Africa,2021-06-04,441368.86745386815,28681779.22926376,29010963.65386662,1382635431.304983,265252.59779495746,181657.97891540453,
Africa,2021-06-05,362062.7765447773,28883226.37251325,29176310.996418383,1382524208.5863907,201447.14324948937,165347.3425517641,
Africa,2021-06-06,469932.3598781103,29102686.765762743,29442535.338970147,1382394972.6177988,219460.3932494931,266224.3425517641,
Africa,2021-06-07,541922.3518321333,29397489.592345573,29705413.338908035,1382190394.2158737,294802.8265828304,262877.99993788823,
Africa,2021-06-08,828274.3589749909,29806881.54035697,30136765.93884592,1381871226.69252,409391.9480113983,431352.599937886,
Africa,2021-06-09,714788.7544572862,30126128.854468778,30538359.83728808,1381642203.8030655,319247.31411180645,401593.89844216034,
Africa,2021-06-10,641174.1294572861,30408634.58524725,30903080.694063578,1381449922.4969444,282505.73077847064,364720.85677549616,
Africa,2021-06-11,598310.3418199241,30683502.84244513,31238620.28678229,1381265278.6644042,274868.257197883,335539.592718713,
Africa,2021-06-12,357926.84181992314,30867334.099643014,31424813.37950101,1381171671.831864,183831.25719788298,186193.09271872044,
Africa,2021-06-13,492600.1145471964,31078350.508356057,31705035.09343185,1381050879.8478084,211016.40871304274,280221.7139308378,
Africa,2021-06-14,552428.1145471964,31372384.91706909,31977371.80736269,1380847069.8637526,294034.40871303156,272336.71393084154,
Africa,2021-06-15,606088.340737672,31662014.35435356,32303096.88557924,1380647664.8511257,289629.4372844696,325725.078216549,
Africa,2021-06-16,473541.11198864377,31863276.66259762,32582334.78205531,1380536626.9675393,201262.30824406072,279237.8964760713,
Africa,2021-06-17,612001.3738934057,32171477.39941311,32899473.178531382,1380318650.6553814,308200.7368154898,317138.3964760713,
Africa,2021-06-18,556965.5405600719,32457364.3862286,33183889.49167412,1380122988.0932236,285886.9868154898,284416.31314273924,
Africa,2021-06-19,368187.87389340566,32663021.831377424,33359757.679816857,1380007555.072732,205657.44514882565,175868.1881427355,
Africa,2021-06-20,601695.0405600729,33007509.776526246,33630339.8679596,1379753291.5522408,344487.9451488219,270582.1881427467,
Africa,2021-06-21,614387.839089484,33358936.045694675,33906144.46394547,1379492089.70773,351426.2691684291,275804.5959858671,
Africa,2021-06-22,551744.5057561509,33739671.81486311,34089996.22659801,1379201578.363219,380735.7691684328,183851.76265253872,
Africa,2021-06-23,530570.0057561501,34098352.08403154,34276997.98925056,1378933122.5187082,358680.2691684291,187001.76265255362,
Africa,2021-06-24,566475.3533078803,34431053.24779623,34527617.30630073,1378690645.7796009,332701.16376469284,250619.31705016643,
Africa,2021-06-25,582954.9772962112,34748742.05395379,34809058.10494636,1378463181.3981009,317688.80615755916,281440.7986456305,
Africa,2021-06-26,366835.14396287774,34934973.11011135,35005836.82025866,1378367174.766601,186231.05615755916,196778.7153123021,
Africa,2021-06-27,479108.9439628777,35226203.26626891,35213410.23557097,1378166169.035101,291230.15615756065,207573.4153123051,
Africa,2021-06-28,401241.943962878,35434175.58909314,35425003.4842166,1378048421.1369345,207972.32282423228,211593.24864563346,
Africa,2021-06-29,560539.2183250093,35747091.70034922,35687592.28289507,1377825729.4503355,312916.1112560779,262588.79867847264,
Africa,2021-06-30,612625.9585088032,36071801.32246579,35931465.81089686,1377591244.2528763,324709.62211657315,243873.52800178528,
Africa,2021-07-01,553028.1058772235,36394316.59926216,36115694.26533543,1377358953.4007378,322515.27679637074,184228.4544385746,
Africa,2021-07-02,437728.10587722313,36668830.37605853,36279185.71977399,1377175208.2458591,274513.7767963633,163491.4544385597,
Africa,2021-07-03,375030.9392105577,36908221.902854905,36417251.09087922,1377026585.3409808,239391.5267963782,138065.3711052239,
Africa,2021-07-04,410877.7725438897,37126593.2629846,36599192.46198445,1376898982.602769,218371.3601296991,181941.37110523134,
Africa,2021-07-05,490615.2725438906,37473128.456447646,36768347.33308968,1376643216.0312235,346535.1934630424,169154.87110523134,
Africa,2021-07-06,462431.2661847065,37809528.718455374,36905216.164310776,1376397584.3911338,336400.2620077282,136868.83122109622,
Africa,2021-07-07,557714.5423751826,38055532.16141548,37039079.59076997,1376242349.5700912,246003.44296010584,133863.42645919323,
Africa,2021-07-08,537233.1102323257,38284828.56866131,37172770.620800585,1376103821.784763,229296.4072458297,133691.03003061563,
Africa,2021-07-09,560891.2491212144,38588232.03146269,37452137.64592925,1375891186.9438798,303403.46280138195,279367.0251286626,
Africa,2021-07-10,364390.41578788107,38761945.16093073,37647926.1710579,1375808242.4363296,173713.12946803868,195788.52512865514,
Africa,2021-07-11,408339.0824545475,38946103.29039878,37862512.98406536,1375714852.9287794,184158.12946804613,214586.81300745904,
Africa,2021-07-12,718812.0240129896,39334462.149304055,38183254.47593459,1375417262.6917918,388358.85890527815,320741.4918692261,
Africa,2021-07-13,722490.9295019447,39779884.84336723,38476096.7524206,1375062608.6196463,445422.69406317174,292842.27648600936,
Africa,2021-07-14,778767.1795019456,40264336.71798595,38789311.1539066,1374668925.3669455,484451.874618724,313214.4014860019,
Africa,2021-07-15,1066775.5366448015,40970021.378318965,39169301.12682118,1374054009.3285303,705684.660333015,379989.972914584,
Africa,2021-07-16,316408.45083894127,41160588.72070327,39297887.35806909,1373954210.6080637,190567.34238430113,128586.23124790937,
Africa,2021-07-17,313128.1175056075,41350254.896420896,39424094.42265034,1373855313.054264,189666.1757176295,126207.06458124518,
Africa,2021-07-18,261409.2008389422,41503061.655471854,39535441.73723158,1373793274.917131,152806.75905095786,111347.31458124518,
Africa,2021-07-19,743016.6431948299,42003833.3719163,39768187.59391809,1373383271.8226042,500771.71644444764,232745.85668651015,
Africa,2021-07-20,564460.0748862384,42380231.01104521,39979954.41208202,1373097642.8053932,376397.6391289085,211766.81816392392,
Africa,2021-07-21,680304.2415529077,42833731.81684078,40268599.23024593,1372734910.6215153,453500.8057955727,288644.81816391647,
Africa,2021-07-22,713790.5748862386,43302002.95596968,40574520.54840986,1372357408.1043043,468271.1391288936,305921.3181639239,
Africa,2021-07-23,542756.104298003,43667498.71274565,40805999.722782925,1372082680.9694462,365495.7567759752,231479.17437306792,
Africa,2021-07-24,294622.52096467075,43865690.03618828,40924818.64715599,1371975258.2679212,198191.32344263047,118818.92437306792,
Africa,2021-07-25,322723.18850852974,44081210.96180482,41056090.5048624,1371850505.9642224,215520.92561654001,131271.85770640522,
Africa,2021-07-26,903333.9119517538,44714986.35628583,41398838.11714756,1371307499.1916597,633775.3944810107,342747.6122851595,
Africa,2021-07-27,1076963.3226660383,45530176.86386208,41734947.18181367,1370583077.306001,815190.5075762495,336109.06466611475,
Africa,2021-07-28,1152583.6330108675,46391958.85419696,42126545.07406599,1369812063.9375837,861781.9903348759,391597.89225231856,
Africa,2021-07-29,1147329.4187251525,47230286.582627065,42528692.9663183,1369064504.8310716,838327.7284301072,402147.8922523111,
Africa,2021-07-30,665771.9187251523,47682331.470663086,42761701.527371936,1368703228.564953,452044.8880360201,233008.5610536337,
Africa,2021-07-31,502558.8353918192,48023610.60869911,42944898.00509223,1368452718.0488353,341279.13803602755,183196.47772029787,
Africa,2021-08-01,424122.8353918191,48303607.246735126,43110940.98281253,1368263490.032717,279996.63803601265,166042.97772029787,
Africa,2021-08-02,728698.1282489621,48832360.19429496,43399564.61053284,1367825505.7070749,528752.9475598335,288623.6277203113,
Africa,2021-08-03,1794088.8658885155,50044590.24199149,44085306.07158646,1366704044.2812965,1212230.0476965308,685741.4610536173,
Africa,2021-08-04,846318.9919031869,50607773.52616969,44407643.73700827,1366231629.6190355,563183.2841781974,322337.6654218137,
Africa,2021-08-05,817351.8728555675,51148323.07225264,44749001.06909675,1365781848.6948705,540549.5460829511,341357.3320884779,
Africa,2021-08-06,882037.4886916707,51730265.0826213,45135242.157595485,1365290675.3064198,581942.0103686601,386241.08849873394,
Africa,2021-08-07,656428.4220250027,52199166.50965664,45408914.76276089,1364912542.5013022,468901.4270353392,273672.60516540706,
Africa,2021-08-08,604332.3553583362,52663074.40335864,45626607.08459296,1364539403.229518,463907.8937020004,217692.32183206826,
Africa,2021-08-09,1075179.9220250028,53423877.59706064,46026328.57309169,1363869368.657734,760803.1937020048,399721.48849873245,
Africa,2021-08-10,696752.414999535,53920562.22689533,46308268.10011725,1363463452.649817,496684.6298346892,281939.52702555805,
Africa,2021-08-11,1194162.181666201,54766595.940063365,46763222.81047613,1362708187.5585666,846033.7131680325,454954.71035888046,
Africa,2021-08-12,1308668.2725752927,55680532.31989806,47226395.52083502,1361885019.80065,913936.3798346967,463172.7103588879,
Africa,2021-08-13,898135.5475752917,56318191.11986262,47531197.20879131,1361338129.6226032,637658.7999645621,304801.68795628846,
Africa,2021-08-14,637606.7309086232,56754537.53649386,47774081.23008093,1360992551.8278897,436346.4166312367,242884.02128962427,
Africa,2021-08-15,853545.2309086267,57411120.95312509,48027820.25137055,1360426737.0331764,656583.4166312292,253739.02128961682,
Africa,2021-08-16,1392167.5642419583,58321841.369756326,48581031.60599351,1359606785.238463,910720.4166312367,553211.3546229601,
Africa,2021-08-17,1596911.6181186377,59144493.67252919,49396058.45359571,1358874901.5576077,822652.3027728647,815026.8476022035,
Africa,2021-08-18,1553157.6181186384,59927129.79011688,50216426.69593475,1358183034.061938,782636.1175876856,820368.2423390374,
Africa,2021-08-19,1589719.4038329225,60738742.78270456,51039533.100875415,1357462189.691268,811612.9925876856,823106.4049406648,
Africa,2021-08-20,1178244.5435154624,61437562.36735573,51573112.55343513,1356854138.7285347,698819.5846511647,533579.452559717,
Africa,2021-08-21,1187034.2383757506,62049247.79264813,52042334.01007238,1356333221.9251602,611685.4252924025,469221.4566372484,
Africa,2021-08-22,925074.6926553868,62570308.34074755,52461600.34340341,1355902929.9989784,521060.54809942096,419266.33333102614,
Africa,2021-08-23,1675301.5527266902,63517647.45898271,53272719.68821902,1355046359.5026612,947339.1182351634,811119.3448156118,
